Buffer Number,Packet,Start Time,End Time,ID,RTR,FDF,DLC,Data,CRC,ACK,CRC Valid,Bit Stuffing Valid,Valid,SBC,SBC Parity,IDE,BRS,ESI
43,11,0.024033598573169,0.0244046985522061,217,0,1,D,39 13 00 15 90 90 1D 11 A0 7B 4D A0 0F 12 78 F0 FF FF FF FF FF 37 DC 8B 9D 00 00 00 00 00 00 00,1C CC D5,0,1,1,1,1,1,0,1,0
43,12,0.0279627983398996,0.0284839983099067,02D,0,1,E,41 7D 2E 05 C4 09 00 90 70 97 58 62 70 52 05 00 08 00 A0 FE FF FF 7F 40 02 D2 35 FF FF FF FF 00 FE FF 3C AC 23 A4 00 00 00 00 00 00 00 00 00 00,10 8E 9A,0,1,1,1,6,0,0,1,0
43,13,0.0322419980858513,0.0329411980454097,18E19490,0,1,F,02 88 00 64 64 64 01 00 00 00 83 12 34 32 00 00 00 00 00 00 2C 01 2E 01 BD 04 01 00 01 00 01 00 01 00 00 00 45 14 C1 05 7B 05 88 13 00 00 00 00 95 0C 80 0C 30 0F ED 0B 13 11 00 15 05 15 00 00,1D 41 76,0,1,1,1,2,0,1,1,0
43,14,0.0366411978246788,0.0371552977952262,219,0,1,E,39 0E 00 20 C8 03 78 31 C8 82 83 1A 3F 3C 80 55 7B 4D C1 16 B3 28 1D 5C 06 03 00 F1 FF FF FF FF 39 60 A1 97 00 00 00 00 00 00 00 00 00 00 00 00,09 6B 9F,0,1,1,1,0,0,0,1,0
43,15,0.0418793975136964,0.0425615974742641,540,0,1,F,11 02 01 00 75 74 79 5C 7C 7C 7F 38 83 20 87 D0 8B B8 8F A0 93 88 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,19 26 65,0,1,1,1,7,1,0,1,0
43,16,0.0425675974728392,0.0430787974435589,220,0,1,E,39 10 01 10 15 46 43 00 50 00 C6 12 0D 9C 00 22 05 F0 FF F5 39 10 00 16 10 07 1B AE 12 0A FA DE D4 35 28 00 00 00 00 00 FF FF 39 87 D0 92 00 00,0D D1 34,0,1,1,1,4,0,0,1,0
43,17,0.043084797442134,0.0433125974286099,30C,1,0,B,A3 27 F1 86 DB B6 DB 6D,5B 6D,0,0,1,0,,,0,,
43,18,0.0434689974193248,0.0439751973902225,217,0,1,E,39 13 01 0B 5A BA 48 55 95 00 FE 03 BA FF EF 39 13 00 15 5B FC 1E 12 A0 7B CD A0 0F 12 78 F0 FF FF FF FF FF 39 13 95 5A 00 00 00 00 00 00 00 00,1E 84 DE,1,1,1,0,2,0,0,1,0
43,19,0.0439832973887917,0.0440964973830211,541,0,1,3,30 40 28,0 56 A4,0,1,1,1,3,1,0,1,0
43,20,0.0441364973796965,0.044840597338964,540,0,1,F,21 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,0E 8B 5F,0,1,1,1,5,1,0,1,0
43,21,0.0478586971587163,0.0483787971287888,02D,0,1,E,5E 74 2F 05 C4 09 00 90 70 97 58 62 70 52 05 00 08 00 A0 FE FF FF 7F 40 02 D2 35 FF FF FF FF 00 FE FF 3E 66 C3 9C 00 00 00 00 00 00 00 00 00 00,0D 5C 63,0,1,1,1,5,1,0,1,0
43,22,0.0483849971274708,0.0486171971146354,212,0,1,A,39 0C 14 0C FF FF FF F7 FD FF FF FF FF FF FF FF,1 04 87,0,1,1,1,3,1,0,1,0
42,1,0.00304729981908736,0.00356239978957543,220,0,1,E,39 10 01 10 15 46 43 00 50 00 9E 06 0C 9C 00 22 05 F0 FF F5 39 10 00 16 8E 30 02 AE 12 0A FA DE D0 35 28 00 00 00 00 00 FF FF 07 02 43 84 00 00,0E D2 7C,0,1,1,1,0,0,0,1,0
42,2,0.0035683997881506,0.00395059976640998,219,0,1,D,39 0F 00 15 B5 6C 60 20 FF FF 7F CF FF FF 3F FF FF FF FF FF FF 07 C0 B9 8D 00 00 00 00 00 00 00,14 F4 0F,0,1,1,1,4,0,0,1,0
42,3,0.0041585997531115,0.00431579974472872,227,0,1,8,3A 02 00 04 F4 FF FF FF,0 5B 4C,0,1,1,1,0,0,0,1,0
42,4,0.00432189974341668,0.0048310997141363,217,0,1,E,39 13 01 0B 5A BA 48 55 95 00 FE 03 BA FF EF 39 13 00 15 08 C3 05 12 A0 7A 0D A1 0F 12 78 F0 FF FF FF FF FF 08 31 02 14 00 00 00 00 00 00 00 00,0E 1B 56,0,1,1,1,3,1,0,1,0
42,5,0.00886919947345177,0.0093639994440764,02D,0,1,E,88 97 16 05 C4 09 00 90 70 97 58 62 70 52 05 00 08 00 A0 FE FF FF 7F 40 02 D2 35 FF FF FF FF 00 FE FF 0C 0E 4E 82 00 00 00 00 00 00 00 00 00 00,,,0,0,0,6,0,0,1,0
42,6,0.00939649944214693,0.00962869942931154,212,0,1,A,39 0C 14 0C FF FF FF F7 FD FF FF FF FF FF FF FF,1 04 87,0,1,1,1,3,1,0,1,0
