Buffer Number,Packet,Start Time,End Time,ID,RTR,FDF,DLC,Data,CRC,ACK,CRC Valid,Bit Stuffing Valid,Valid,SBC,SBC Parity,IDE,BRS,ESI
44,11,0.0305696981851327,0.0309478981636295,217,0,1,D,39 13 00 15 3F FA 64 00 A0 04 40 00 F0 0F 20 F3 FF FF FF FF FF 3C 65 3C B9 00 00 00 00 00 00 00,12 BF F0,0,1,1,1,0,0,0,1,0
44,12,0.0331338980329008,0.0336469980035076,219,0,1,E,39 0E 00 20 B8 F3 A1 0D 48 80 83 1A 3F 00 80 D5 56 4D C1 14 B3 28 1D 5C 06 03 00 F1 FF FF FF FF 3C 75 A0 C4 00 00 00 00 00 00 00 00 00 00 00 00,06 3A 11,0,1,1,1,7,1,0,1,0
44,13,0.0353129979035316,0.0356911978821472,220,0,1,D,39 10 00 16 C1 D1 99 AE 22 0A FA DC 84 00 28 00 00 00 00 00 FF FF 3C 41 CF 7F 00 00 00 00 00 00,03 D8 F0,0,1,1,1,7,1,0,1,0
44,14,0.0380211977427507,0.0384002977213129,219,0,1,D,39 0F 00 15 5B F4 A1 20 FF FF 7F CF FF FF 3F FF FF FF FF FF FF 3D 32 ED 68 00 00 00 00 00 00 00,05 A5 0B,0,1,1,1,1,1,0,1,0
44,15,0.0454543973014552,0.0461635972604199,18E19490,0,1,F,03 00 00 88 01 88 01 0B 00 0C 00 04 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AC 0C 86 13 00 1C 0C 0A 00 0B 00 05 00 54 D9 05 57 16 D2 0C C4 09 00 13 11 00 15 05 15 00 00,02 73 CE,0,1,1,1,4,0,1,1,0
44,16,0.0493356970710295,0.0498629970405558,02D,0,1,E,18 FC B8 05 C4 09 00 10 00 80 00 20 FA 60 04 00 08 00 A0 FE FF FF 7F E0 01 D2 39 FF FF FF FF 00 FE FF 41 F7 99 A7 00 00 00 00 00 00 00 00 00 00,0A 5F ED,0,1,1,1,6,0,0,1,0
43,1,0.000125599992543357,0.000502799971099572,220,0,1,D,39 10 00 16 A3 C7 76 AE 22 0A FA DC 80 00 28 00 00 00 00 00 FF FF F6 D4 F6 DD 00 00 00 00 00 00,1F 61 39,0,1,1,1,6,0,0,1,0
43,2,0.0028526998306404,0.00323389980895914,219,0,1,D,39 0F 00 15 E8 97 7E 20 FF FF 7F CF FF FF 3F FF FF FF FF FF FF F7 BF 4D 6E 00 00 00 00 00 00 00,1E A2 24,0,1,1,1,3,1,0,1,0
43,3,0.0141138991620835,0.0146322991321382,212,0,1,E,39 04 0C 05 0E 0F F4 FF FF 39 0C 16 08 FF FF FF FF FF FF FF FF 39 15 01 14 44 CD 91 D9 F8 5F F5 FF FF FF FF FE 07 00 A0 28 01 FE FF FF 00 00 00,10 92 8B,0,1,1,1,6,0,0,1,0
43,4,0.0146402991308321,0.0151673991006078,02D,0,1,E,42 AA 95 05 C4 09 00 10 00 80 00 20 FA 60 04 00 08 00 A0 FE FF FF 7F E0 01 D2 39 FF FF FF FF 00 FE FF FC 8A 74 87 00 00 00 00 00 00 00 00 00 00,07 13 BB,0,1,1,1,4,0,0,1,0
